	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test
1130	3	7	t18	It is because of these benefits and the concerns regarding the adverse impacts that global warming will have upon the state and our environment, including desert ecosystems.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	neutral	0.0024204799623207315	0.943019149749416	0.05456037028826342	3_7_t18	False
1131	3	7	t19	The fossil fuel industry can be part of the solution–though others say what’s needed is a more rapid transition to a clean energy economy.	neutral	agrees	agrees	neutral	agrees	neutral	neutral	agrees	0.003738317951528525	0.7948451974876342	0.20141648456083724	3_7_t19	False
1132	3	7	t2	All these plants would have put hundreds of millions of tons of carbon dioxide in the atmosphere.	neutral	neutral	disagrees	disagrees	neutral	neutral	neutral	neutral	0.1987338649532492	0.004967551681907667	0.7962985833648433	3_7_t2	False
1133	3	7	t20	The long-term trajectory is toward low-and zero-carbon transportation.	neutral	agrees	neutral	neutral	agrees	neutral	neutral	neutral	0.0035149447914638	0.11859256815148075	0.8778924870570556	3_7_t20	False
1134	3	7	t21	The global population of polar bears, estimated at 26,000, will decline by 30 percent over the next 35 years due to melting Arctic ice.	neutral	agrees	agrees	agrees	neutral	agrees	agrees	agrees	0.0010236713707645648	0.9945260574048884	0.0044502712243469295	3_7_t21	False
1135	3	7	t22	Most of their potential for catastrophic ice mass loss has already run its course.	neutral	disagrees	disagrees	neutral	agrees	neutral	neutral	neutral	0.41256105460176	0.02555126623430576	0.5618876791639342	3_7_t22	False
1136	3	7	t23	Climate change is, beyond a reasonable doubt, the result of humans releasing fossil fuels and other greenhouse gases into the atmosphere.	neutral	agrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0020796442036071943	0.9669525644616423	0.030967791334750337	3_7_t23	False
1137	3	7	t24	There may have been an orchestrated effort to mislead the public about the threat of global climate change.	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	neutral	0.8832359854931372	0.003427429956989561	0.1133365845498732	3_7_t24	True
1138	3	7	t25	Global warming is going to cause more wars.	neutral	agrees	agrees	agrees	agrees	agrees	agrees	neutral	0.00186557999596227	0.9754521673524774	0.02268225265156032	3_7_t25	False
1139	3	7	t26	Carbon dioxide is in fact a greenhouse gas.	neutral	agrees	agrees	disagrees	neutral	neutral	neutral	neutral	0.04042877970981987	0.3935255937449878	0.5660456265451924	3_7_t26	False
1140	3	7	t27	The global warming hoax is a plot to increase government control and spending.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.999403897324168	0.0004260119598078072	0.00017009071602405433	3_7_t27	False
1141	3	7	t28	The seeming durability of the ecosystem is no reason to relax about global warming.	neutral	agrees	agrees	agrees	agrees	agrees	neutral	agrees	0.0017856186469394535	0.9771336704734028	0.02108071087965756	3_7_t28	False
1142	3	7	t29	A real investment in getting off the fossil fuel addiction is far more likely to produce long-term, high-paying jobs than building the Keystone XL pipeline.	neutral	agrees	neutral	neutral	agrees	neutral	neutral	agrees	0.004662418692234127	0.42579754794157176	0.5695400333661941	3_7_t29	True
1143	3	7	t3	Basically all of the warming in the last 60 years is attributed to human activities, and carbon dioxide emissions are the top driver.	neutral	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005984464743982018	0.998614164831336	0.0007873886942656786	3_7_t3	False
1144	3	7	t30	Had Exxon continued in that role, there might not be such a cacophony of anti-climate arguments that are ongoing now because there would have been somebody at the table who came from the side of fossil fuel use and would have been shown to be a leader in terms of the science.	disagrees	disagrees	neutral	agrees	agrees	neutral	neutral	neutral	0.16033131723606547	0.09617919589942876	0.7434894868645058	3_7_t30	False
1145	3	7	t31	Carbon dioxide fertilizes plants, and emissions from fossil fuels have already had a hugely beneficial effect on crops, increasing yields by at least 10-15 percent.	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	0.9797302733899248	0.0018977296596852887	0.01837199695038981	3_7_t31	False
1146	3	7	t32	Global warming is the tide coming in, and El Niño is the waves.	neutral	disagrees	agrees	agrees	neutral	neutral	agrees	agrees	0.07779502042602084	0.8634705122902993	0.0587344672836799	3_7_t32	False
1147	3	7	t33	The global south in particular is both more vulnerable to the effects of climate change and less equipped to deal with those effects.	neutral	agrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0019709738022414486	0.967659294238495	0.030369731959263537	3_7_t33	False
1148	3	7	t34	The effect will be to eliminate emissions that are equivalent to 400,000 metric tons of carbon dioxide a year, about the same global warming impact as 78,000 cars.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0016556598683712318	0.008900846166885329	0.9894434939647436	3_7_t34	False
1149	3	7	t35	Global temperature had dropped in the last 10 years.	neutral	neutral	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.9439707850038483	0.002648434123803513	0.053380780872348106	3_7_t35	False
1150	3	7	t36	Exxonmobil has spent at least $8 million dollars funding a network of groups to challenge the existence of global warming.	neutral	neutral	agrees	neutral	neutral	disagrees	disagrees	neutral	0.2858937418300945	0.12273317315894156	0.591373085010964	3_7_t36	False
1151	3	7	t37	Global temperatures had stopped rising.	neutral	disagrees	disagrees	neutral	disagrees	neutral	disagrees	disagrees	0.9623709537100013	0.0023677803524305746	0.035261265937568134	3_7_t37	False
1152	3	7	t38	Humanity will not alter its energy course as consequences of burning all fossil fuels become clearer.	disagrees	disagrees	disagrees	neutral	agrees	neutral	neutral	neutral	0.5116887517921245	0.024709581882104814	0.4636016663257708	3_7_t38	False
1153	3	7	t39	This is a clear conflict of interest for a financial institution to both profit from financing fossil fuels and profit from carbon trading.	agrees	neutral	neutral	agrees	neutral	neutral	neutral	disagrees	0.0830711316382509	0.06073708438348889	0.8561917839782602	3_7_t39	True
1154	3	7	t4	The White House had received ”a lot of communications” from those critical of any attempt to regulate emissions that are viewed as contributing to global warming.	neutral	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	0.008294540221622754	0.0020997172441666605	0.9896057425342104	3_7_t4	False
1155	3	7	t5	Global warming is occurring thanks to human activity.	neutral	agrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0019547755426024	0.9682296745551452	0.029815549902252582	3_7_t5	False
1156	3	7	t6	China has already overtaken the United States when it comes to being the biggest emitter of carbon dioxide.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008984079393490627	0.0011789150667505285	0.9979226769939004	3_7_t6	False
1157	3	7	t7	There is a connection between human activity and an assumptive change in global climate.	neutral	agrees	agrees	neutral	agrees	neutral	agrees	agrees	0.002216910081595384	0.9563520601218342	0.0414310297965707	3_7_t7	False
1158	3	7	t8	They tell us to reduce our carbon emissions.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.014117842543065216	0.002513741267613774	0.9833684161893212	3_7_t8	True
1159	3	7	t9	The forests of the world are continuing to take up a large amount of carbon.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.014199306615704909	0.0023766965655017697	0.9834239968187934	3_7_t9	False
1160	3	8	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees				3_8_s0	False
1161	3	8	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	agrees	neutral	agrees	neutral	agrees	agrees	neutral	agrees				3_8_s1	False
1162	3	8	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral				3_8_s2	False
1163	3	8	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees				3_8_s3	False
1164	3	8	s4	Some icebergs are cute.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral				3_8_s4	False
1165	3	8	t0	NOAA researchers had used misleading data to exaggerate global warming, and failed to archive it so it couldn’t be verified.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9983033966284472	0.0009391922529648696	0.0007574111185879915	3_8_t0	True
1166	3	8	t1	Global warming causes more prostitution, barroom brawls, airline turbulence.	neutral	agrees	agrees	neutral	agrees	agrees	disagrees	neutral	0.05965850423519575	0.6564340358237161	0.28390745994108835	3_8_t1	False
1167	3	8	t10	Carbon footprint calculations do not take into account the emissions produced by goods that are imported into countries.	neutral	neutral	neutral	disagrees	neutral	neutral	agrees	neutral	0.08288918727496884	0.05717875594525178	0.8599320567797795	3_8_t10	True
1168	3	8	t11	Some cars (such as hybrids) are heavy, but relatively low in fossil-fuel emissions.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.015864832539249724	0.0025382374450594225	0.9815969300156908	3_8_t11	False
1169	3	8	t12	Some portions of Manhattan could experience flooding, but not the entire island, even under the most catastrophic models.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.015576283638448922	0.0023615312187947237	0.9820621851427564	3_8_t12	False
1170	3	8	t13	In the spring of that year, 10 percent of Americans viewed global warming as a religious issue.	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	neutral	0.04532931052436494	0.0032140617351996198	0.9514566277404354	3_8_t13	False
1171	3	8	t14	Pressure to reduce carbon dioxide emissions will continue.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008540456856628759	0.0012020800588729331	0.9979438742554644	3_8_t14	False
1172	3	8	t15	Global Greenhouse Gas emissions must fall by 75–90 percent by 2050, compared with 2010 levels, to provide the best chance of limiting climate change to 1.5 degrees Celsius.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	neutral	0.0025385546431596147	0.9123011713991792	0.08516027395766129	3_8_t15	False
1173	3	8	t16	The dangers of a warming planet are being wildly exaggerated and question the impact that fossil fuels have had on climate change.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9983145265271972	0.0009145762104053037	0.0007708972623973641	3_8_t16	False
1174	3	8	t17	Global warming is a reality.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.001654358067445785	0.9782478984729462	0.02009774345960784	3_8_t17	False
1175	3	8	t18	The utilities are creating a public nuisance by burning coal and pouring heat-trapping gases into the atmosphere, adding to the problem of global warming.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0007051959311609691	0.998494829406884	0.0007999746619550308	3_8_t18	False
1176	3	8	t19	Human activity is responsible for most global warming.	agrees	neutral	agrees	agrees	agrees	neutral	agrees	agrees	0.0025295373756319497	0.9169610524463409	0.08050941017802721	3_8_t19	False
1177	3	8	t2	Gor the first time, carbon dioxide emissions have stabilized, at least temporarily, while global gross domestic product grew robustly.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.01638276010482326	0.002562850841648527	0.9810543890535284	3_8_t2	False
1178	3	8	t20	Arctic ice is a canary in a coal mine that provides clear warnings on climate.	neutral	agrees	neutral	agrees	agrees	neutral	agrees	agrees	0.003110167537116837	0.7938625853112752	0.20302724715160805	3_8_t20	False
1179	3	8	t21	Women are more likely to be harmed in the kinds of natural disasters made more likely by global warming, bear greater responsibility for getting access to water, energy, and other basics of domestic life, and often are shut out of opportunities when resources decline.	agrees	neutral	neutral	agrees	agrees	agrees	agrees	agrees	0.002765112258053118	0.8954782021590532	0.1017566855828937	3_8_t21	True
1180	3	8	t22	The expansion in Antarctic ice began to accelerate around the turn of the 21st century.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008382449388834147	0.001170617540407179	0.9979911375207094	3_8_t22	False
1181	3	8	t23	Unfortunately, what is happening now in our central regions is evidence of this global climate change, because we have never in our history faced such weather conditions in the past.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0007299936365675469	0.9984438698713988	0.0008261364920336282	3_8_t23	True
