	round	batch	sent_id	sentence
1232	4	2	t42	The global fight against climate change is a threat to the American economy.
1233	4	2	t43	It will be important to include this in our efforts to estimate whether the Antarctic ice sheet might become unstable and further increase sea level rise.
1234	4	2	t44	"With respect to climate change, it has yet to be determined precisely what the role of human activity is, and in particular, how sensitive the climate is to increased atmospheric carbon dioxide."
1235	4	3	t0	Europe become a global leader in reducing greenhouse gases.
1236	4	3	t1	It is premature to conclude that human activities â and particularly greenhouse gas emissions that cause global warming â have already had a detectable impact on Atlantic hurricane or global tropical cyclone activity.
1237	4	3	t2	The scientists are wrong when they say global warming is real.
1238	4	3	t3	About one-third of the measuring stations in the team's global sample indicated cooling trends.
1239	4	3	t4	The alleged â consensus â behind the dangers of anthropogenic global warming is not nearly as settled among climate scientists as people imagine.
1240	4	3	t5	Action is needed now to counter effects from a further rise in sea level.
1241	4	3	t6	"Climate change is a global problem, and requires that the international community cooperate in its response."
1242	4	3	t7	Seas in the region could rise five to six feet by 2100.
1243	4	3	t8	Alaskans have something of an appetite for a carbon tax.
1244	4	3	t9	"Climate-change skeptics earn mainstream adherents last year, as global temperatures hung perilously close to falling beneath even the lowest model projections."
1245	4	3	t10	"The Obama administration new plan to cut carbon pollution from power plants will not just fight climate change, but will also quickly improve public health, preventing up to 100,000 asthma attacks and 2,100 heart attacks in the first year the rules take effect."
1246	4	3	t11	We are melting down the future.
1247	4	3	t12	"Winter precipitation to fall as rain rather than snow, meaning less melting snowpack to help parched states through the hotter summers."
1248	4	3	t13	"The countryâs climate scientists and politicians have come to agree that by 2050, rising sea levels will inundate some 17 percent of the land and displace about 18 million people."
1249	4	3	t14	"To reduce carbon emissions, youâll accomplish a lot more by sorting paper and aluminum cans than by worrying about yogurt containers and half-eaten slices of pizza."
1250	4	3	t15	Changes in rain and snowfall patterns and melting glaciers are reducing water availability and quality in many regions.
1251	4	3	t16	A third round of global bleaching is ravaging the worldâs coral reefs.
1252	4	3	t17	"By burning fossil fuels at a prodigious pace and pouring heat-trapping gases into the atmosphere, humanity is about to provoke an abrupt climate shift."
1253	4	3	t18	"Throughout her career, the global lack of action to slow climate change had become an increasingly alarming issue."
1254	4	3	t19	"The surface temperatures of the Mediterranean Sea cooled rapidly during this time, severely reducing precipitation over the coasts."
1255	4	3	t20	U.s. carbon dioxide emissions dropped dramatically during Trumpâs first year in office.
1256	4	3	t21	"Science at this point cannot make the link between the specific greenhouse-gas emissions from, say, Kansas, and link it to the effect on a subset of polar bears or an individual polar bear in the Arctic region."
1257	4	3	t22	"Continued global warming poses a risk of rapid, drastic changes in some human and natural systems."
1258	4	3	t23	"Prosecutors may decide to investigate companies that chose to fund or join organizations that questioned climate science or policies designed to address the problem, such as the Global Climate Coalition and the American Legislative Exchange Council, to see if discrepancies exist between the companiesâ public and private statements."
1259	4	3	t24	The U.S. going back to the stone age will not do anything to stop global warming.
1260	4	3	t25	There is not one science or environment correspondent attached to any mainstream media publication prepared to do their due diligence on global warming scare stories.
1261	4	3	t26	"When liberals talk about the dire threat of global warming, liberalsâre actually seizing opportunistically on the issue."
1262	4	3	t27	"If we create the right environment for innovation, we can accelerate the pace of progress, develop and deploy new solutions, and eventually provide everyone with reliable, affordable energy that is carbon free."
1263	4	3	t28	"The United States of America has disproportionately contributed to the climate and ecological crises and to preventing a transition away from fossil fuels, and Americans thus bear an extraordinary responsibility to solve the crises."
1264	4	3	t29	"Climate change is upon us and that the last thing we should do is double down on drilling for oil, especially in a national treasure like the Arctic refuge."
1265	4	3	t30	Future storms will be slightly stronger because of global warming and sea level is rising faster than researchers once thought.
1266	4	3	t31	Sea temperatures are rising.
1267	4	3	t32	Rising global temperatures are not necessarily a bad thing and humans have flourished during times of warming trends.
1268	4	3	t33	"The added burden of climate change, with climate change potentially negative effects on sea life, makes the establishment of refuges even more urgent."
1269	4	3	t34	No more than one-third of proven reserves of fossil fuels can be consumed prior to 2050 unless carbon capture and storage technology is widely deployed.
1270	4	3	t35	One-in-100 year floods are starting to happen every 50 years.
1271	4	3	t36	"The best place to begin is air travel, with its big carbon footprint."
1272	4	3	t37	Climate scientists can't attribute a single weather event like the Chinese heat wave to man-made global warming.
